,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
1670,Bryan College-Dayton,Dayton,NAIA Division II ,386,1818801.0,35392.0,199.0,1783003.0,1783003.0,1783003,39.0,39.0,1299.0,50643.0,1.0,532454.0,532454.0
1671,Carson-Newman University,Jefferson City,NCAA Division II with football,706,2546079.0,36888.0,392.0,1811533.0,1761635.0,1761635,14.0,14.0,5732.0,80252.0,1.0,524543.0,491094.0
1672,Chattanooga State Community College,Chattanooga,NJCAA Division I ,1862,199459.0,35829.0,39.0,231518.0,231518.0,231518,14.0,14.0,2030.0,28413.0,,196142.0,196142.0
1673,Christian Brothers University,Memphis,NCAA Division II without football,618,842886.0,36245.0,129.0,856160.0,851343.0,851343,17.0,17.0,2451.0,41671.0,1.0,456145.0,456034.0
1674,Cleveland State Community College,Cleveland,NJCAA Division I ,764,59558.0,29299.0,42.0,190872.0,190980.0,190980,13.0,13.0,2463.0,32016.0,,116674.0,114002.0
1675,Columbia State Community College,Columbia,NJCAA Division I ,1101,190336.0,24332.0,39.0,183663.0,183663.0,183663,11.0,11.0,2355.0,25905.0,,153809.0,153809.0
1676,Cumberland University,Lebanon,NAIA Division I ,435,1485211.0,47105.0,174.0,1544611.0,1408236.0,1408236,15.0,15.0,3978.0,59664.0,1.0,370936.0,331287.0
1677,Lipscomb University,Nashville,NCAA Division I without football,1039,2147282.0,107070.0,223.0,3799571.0,3799571.0,3799571,15.0,15.0,18709.0,280640.0,1.0,1756611.0,1756611.0
1678,Dyersburg State Community College,Dyersburg,NJCAA Division I ,456,54051.0,26584.0,47.0,198182.0,198182.0,198182,14.0,14.0,3480.0,48717.0,,104467.0,104467.0
1679,East Tennessee State University,Johnson City,NCAA Division I-FCS,4163,2523037.0,106465.0,316.0,2336522.0,2336522.0,2336522,16.0,16.0,13327.0,213228.0,1.0,1818542.0,1818542.0
1680,Fisk University,Nashville,NAIA Division I ,264,89150.0,10105.0,75.0,107147.0,107147.0,107147,15.0,15.0,1517.0,22750.0,,140150.0,140150.0
1681,Welch College,Nashville,NCCAA Division II ,110,0.0,2109.0,21.0,3977.0,3977.0,3977,15.0,15.0,2321.0,34813.0,,38864.0,38864.0
1682,Freed-Hardeman University,Henderson,NAIA Division I ,525,979706.0,27781.0,101.0,923426.0,914366.0,914366,17.0,17.0,1953.0,33201.0,1.0,479005.0,465728.0
1683,Hiwassee College,Madisonville,NCCAA Division I ,129,272175.0,15250.0,97.0,377483.0,367587.0,367587,21.0,21.0,905.0,18996.0,1.0,115748.0,124916.0
1684,Jackson State Community College,Jackson,NJCAA Division I ,839,87842.0,27074.0,41.0,156313.0,156313.0,156313,11.0,11.0,1309.0,14403.0,,91677.0,91677.0
1685,Johnson University,Knoxville,NCCAA Division II ,407,0.0,6790.0,65.0,86242.0,85841.0,85841,12.0,12.0,2490.0,29876.0,,46819.0,46819.0
1686,King University,Bristol,NCAA Division II without football,782,1361980.0,35190.0,247.0,1743448.0,1743448.0,1743448,36.0,36.0,1073.0,38631.0,1.0,574318.0,574318.0
1687,Lane College,Jackson,NCAA Division II with football,731,598446.0,35186.0,122.0,300294.0,300294.0,300294,15.0,15.0,5016.0,75242.0,1.0,289933.0,289933.0
1688,Le Moyne-Owen College,Memphis,NCAA Division II without football,301,152981.0,16800.0,53.0,180081.0,180081.0,180081,15.0,15.0,2300.0,34501.0,,188437.0,188437.0
1689,Lee University,Cleveland,NCAA Division II without football,1508,969920.0,48220.0,146.0,1524180.0,1524180.0,1524180,17.0,17.0,3959.0,67297.0,1.0,519124.0,519124.0
1690,Lincoln Memorial University,Harrogate,NCAA Division II without football,362,1176219.0,40408.0,177.0,1709576.0,1645363.0,1645363,21.0,21.0,4483.0,94143.0,1.0,631136.0,631136.0
1691,Martin Methodist College,Pulaski,NAIA Division I ,383,1524111.0,31604.0,97.0,1858626.0,1687006.0,1687006,13.0,13.0,5771.0,75022.0,1.0,329750.0,456432.0
1692,Maryville College,Maryville,NCAA Division III with football,536,0.0,27891.0,257.0,363488.0,363496.0,363496,26.0,26.0,2037.0,52959.0,1.0,158817.0,157603.0
1693,University of Memphis,Memphis,NCAA Division I-FBS,5024,4698524.0,691127.0,278.0,3558327.0,3558327.0,3644374,17.0,17.0,166466.0,2829927.0,1.0,11226419.0,11226419.0
1694,Middle Tennessee State University,Murfreesboro,NCAA Division I-FBS,7500,5540311.0,271144.0,280.0,3046911.0,3046911.0,3046911,20.0,20.0,35574.0,711481.0,1.0,2726526.0,2726526.0
1695,Motlow College,Tullahoma,NJCAA Division I ,1242,166381.0,27141.0,47.0,158120.0,154528.0,154528,12.0,12.0,3898.0,46775.0,,189073.0,192665.0
1696,Rhodes College,Memphis,NCAA Division III with football,885,0.0,35845.0,337.0,989533.0,989533.0,989533,18.0,18.0,3170.0,57066.0,,178235.0,178235.0
1697,Roane State Community College,Harriman,NJCAA Division I ,919,306759.0,12128.0,41.0,266982.0,266982.0,266982,14.0,14.0,2334.0,32671.0,,211067.0,211067.0
1698,Southwest Tennessee Community College,Memphis,NJCAA Division I ,1971,351179.0,38700.0,44.0,349703.0,349703.0,349703,16.0,16.0,5890.0,94236.0,1.0,356929.0,356929.0
1699,Sewanee-The University of the South,Sewanee,NCAA Division III with football,806,0.0,42608.0,310.0,783299.0,783299.0,783299,19.0,19.0,4995.0,94896.0,,205681.0,205681.0
1700,Tennessee Wesleyan College,Athens,NAIA Division II ,326,2293188.0,38479.0,181.0,2595067.0,2595067.0,2595067,30.0,30.0,1144.0,34312.0,,540207.0,540207.0
1701,The University of Tennessee-Chattanooga,Chattanooga,NCAA Division I-FCS,3781,2859259.0,143274.0,164.0,1647183.0,1647183.0,1647183,13.0,13.0,30884.0,401491.0,1.0,1793638.0,1793638.0
1702,The University of Tennessee-Knoxville,Knoxville,NCAA Division I-FBS,10322,7244329.0,1111802.0,313.0,1078738.0,9185906.0,9185906,15.0,15.0,91246.0,1368686.0,1.0,18595510.0,6989935.0
1703,The University of Tennessee-Martin,Martin,NCAA Division I-FCS,2324,2164333.0,81300.0,183.0,1240343.0,1062952.0,1094063,14.0,14.0,27105.0,379467.0,,1402526.0,1340126.0
1704,Tennessee State University,Nashville,NCAA Division I-FCS,2487,2243595.0,131306.0,185.0,313390.0,452622.0,452622,16.0,16.0,13798.0,220761.0,1.0,1228593.0,1312549.0
1705,Tennessee Technological University,Cookeville,NCAA Division I-FCS,4844,2920645.0,63360.0,191.0,1539841.0,1539841.0,1539841,14.0,14.0,17031.0,238429.0,,1201935.0,1201935.0
1706,Trevecca Nazarene University,Nashville,NCAA Division II without football,537,1096705.0,39579.0,126.0,1287638.0,1283540.0,1283540,21.0,21.0,3899.0,81873.0,1.0,506396.0,506396.0
1707,Tusculum College,Greeneville,NCAA Division II with football,674,2030005.0,41861.0,287.0,1520502.0,1501246.0,1501246,18.0,18.0,2775.0,49948.0,1.0,390819.0,383800.0
1708,Union University,Jackson,NCAA Division II without football,693,1282838.0,41989.0,89.0,1351099.0,1339372.0,1339372,14.0,14.0,5105.0,71464.0,1.0,642013.0,631035.0
1709,Vanderbilt University,Nashville,NCAA Division I-FBS,3436,9006394.0,1786744.0,182.0,8138497.0,8138497.0,8138497,15.0,15.0,95985.0,1439776.0,1.0,9171563.0,8181142.0
1710,Volunteer State Community College,Gallatin,NJCAA Division I ,1830,230981.0,39123.0,42.0,227446.0,227446.0,227446,13.0,13.0,2816.0,36602.0,1.0,193846.0,193846.0
1711,Walters State Community College,Morristown,NJCAA Division I ,1358,32690.0,42440.0,57.0,222971.0,222971.0,222971,18.0,18.0,2289.0,41197.0,,120607.0,120607.0
1712,Abilene Christian University,Abilene,NCAA Division I-FCS,1447,3673043.0,74304.0,259.0,2239399.0,2239399.0,2239399,15.0,15.0,21836.0,327540.0,1.0,1109152.0,1109152.0
1713,Alvin Community College,Alvin,NJCAA Division I ,571,79041.0,29512.0,82.0,239890.0,239890.0,239890,,,,,,,
1714,Angelina College,Lufkin,NJCAA Division I ,683,270285.0,33066.0,43.0,330721.0,330721.0,330721,12.0,12.0,4059.0,48712.0,,306671.0,306671.0
1715,Angelo State University,San Angelo,NCAA Division II with football,2116,1142360.0,92690.0,262.0,975521.0,808060.0,808060,19.0,19.0,4307.0,81829.0,1.0,544642.0,497122.0
1716,Arlington Baptist College,Arlington,NCCAA Division II ,96,0.0,2000.0,43.0,13735.0,13735.0,13735,12.0,12.0,859.0,10312.0,,15312.0,15312.0
1717,Austin College,Sherman,NCAA Division III with football,585,0.0,18865.0,201.0,292374.0,292374.0,292374,20.0,20.0,2775.0,55500.0,,109640.0,109640.0
1718,Baylor University,Waco,NCAA Division I-FBS,5812,8819428.0,1718803.0,284.0,7521552.0,7521552.0,7521552,18.0,18.0,97224.0,1750027.0,1.0,8837724.0,8837724.0
1719,Coastal Bend College,Beeville,NJCAA Division I ,526,56400.0,22267.0,63.0,243657.0,237789.0,237789,10.0,10.0,4192.0,41924.0,,106263.0,105953.0
1720,Blinn College,Brenham,NJCAA Division I ,5388,649759.0,71292.0,167.0,454678.0,426134.0,426134,16.0,16.0,3022.0,48352.0,1.0,282456.0,280823.0
1721,Brookhaven College,Farmers Branch,NJCAA Division III ,1112,0.0,35801.0,69.0,72715.0,72715.0,72715,19.0,19.0,701.0,13312.0,1.0,70519.0,70519.0
1722,Cedar Valley College,Lancaster,NJCAA Division III ,693,0.0,41604.0,45.0,70650.0,70650.0,70650,16.0,16.0,166.0,2663.0,1.0,69136.0,69136.0
1723,Cisco College,Cisco,NJCAA Division I ,627,322579.0,41779.0,153.0,400869.0,400869.0,400869,,0.0,0.0,0.0,,,
1724,Clarendon College,Clarendon,NJCAA Division I ,235,219305.0,4667.0,86.0,325902.0,325902.0,325902,26.0,26.0,1253.0,32589.0,,109085.0,109085.0
1725,Concordia University-Texas,Austin,NCAA Division III without football,484,0.0,26316.0,172.0,476695.0,476695.0,476695,33.0,33.0,1886.0,62224.0,,194981.0,194981.0
1726,North Central Texas College,Gainesville,NJCAA Division I ,1434,158876.0,55568.0,33.0,300784.0,300784.0,300784,,,,,,,
1727,Texas A & M University-Corpus Christi,Corpus Christi,NCAA Division I without football,2982,886004.0,72875.0,136.0,1608975.0,1608975.0,1608975,16.0,16.0,32240.0,515846.0,1.0,1680402.0,1680402.0
1728,Dallas Baptist University,Dallas,NCAA Division II without football,995,755788.0,110945.0,167.0,2640511.0,2576466.0,2576466,13.0,13.0,12029.0,156378.0,1.0,795739.0,804975.0
1729,Dallas Christian College,Dallas,NCCAA Division II ,139,0.0,9167.0,50.0,65015.0,67459.0,67459,14.0,14.0,2097.0,29357.0,,47010.0,44250.0
1730,University of Dallas,Irving,NCAA Division III without football,579,0.0,32525.0,134.0,585887.0,585887.0,585887,20.0,20.0,3377.0,67538.0,,152087.0,152087.0
1731,East Texas Baptist University,Marshall,NCAA Division III with football,512,0.0,41138.0,269.0,505239.0,505239.0,505239,17.0,17.0,2883.0,49011.0,1.0,198954.0,198954.0
1732,Texas A & M University-Texarkana,Texarkana,NAIA Division I ,425,65000.0,29000.0,48.0,250553.0,250553.0,250553,,,,,,,
1733,Texas A & M University-Commerce,Commerce,NCAA Division II with football,2390,1143880.0,71302.0,284.0,646629.0,646629.0,646629,18.0,18.0,6018.0,108321.0,1.0,637445.0,637445.0
1734,Eastfield College,Mesquite,NJCAA Division III ,1380,0.0,47986.0,46.0,107660.0,107660.0,107660,20.0,20.0,2536.0,50728.0,,119650.0,119650.0
1735,El Paso Community College,El Paso,NJCAA Division I ,3791,141005.0,28263.0,41.0,422989.0,398210.0,398210,,,,,,,
1736,Frank Phillips College,Borger,NJCAA Division I ,177,188737.0,35189.0,56.0,329536.0,329536.0,329536,16.0,16.0,1921.0,30730.0,1.0,142560.0,142560.0
1737,Galveston College,Galveston,NJCAA Division I ,234,116508.0,42072.0,30.0,288982.0,288982.0,288982,,,,,,,
1738,Grayson College,Denison,NJCAA Division I ,731,131000.0,5300.0,35.0,211736.0,211736.0,211736,,,,,,,
1739,Hardin-Simmons University,Abilene,NCAA Division III with football,692,0.0,42732.0,292.0,622397.0,522109.0,522109,14.0,14.0,4632.0,64843.0,1.0,178329.0,178329.0
1740,Trinity Valley Community College,Athens,NJCAA Division I ,821,504335.0,60122.0,100.0,0.0,0.0,0,14.0,14.0,6180.0,86518.0,,425357.0,417134.0
1741,Hill College,Hillsboro,NJCAA Division I ,653,261601.0,25247.0,102.0,433368.0,433368.0,433368,15.0,15.0,1248.0,18720.0,1.0,167296.0,167296.0
1742,Houston Baptist University,Houston,NCAA Division I-FCS,821,4196447.0,77075.0,268.0,2570609.0,2510593.0,2510593,17.0,17.0,18632.0,316749.0,1.0,1613999.0,1273000.0
1743,University of Houston-Victoria,Victoria,NAIA Division I ,572,148000.0,48777.0,63.0,545679.0,534179.0,534179,,,,,,,
1744,University of Houston,Houston,NCAA Division I-FBS,12253,4323111.0,855475.0,310.0,3792607.0,3792607.0,3792607,13.0,13.0,73765.0,958947.0,1.0,6023125.0,6023125.0
1745,Howard College,Big Spring,NJCAA Division I ,337,367090.0,55003.0,73.0,623434.0,623434.0,623434,13.0,13.0,3021.0,39271.0,1.0,239521.0,239521.0
1746,Howard Payne University,Brownwood,NCAA Division III with football,516,0.0,35744.0,229.0,312045.0,302283.0,346554,18.0,18.0,2845.0,51208.0,,165600.0,156213.0
1747,Huston-Tillotson University,Austin,NAIA Division I ,399,204000.0,18600.0,91.0,469077.0,468127.0,468127,12.0,12.0,9165.0,109985.0,,207699.0,199199.0
1748,University of the Incarnate Word,San Antonio,NCAA Division I-FCS,1686,4991134.0,56025.0,341.0,3324392.0,3356472.0,3356472,11.0,11.0,22187.0,244062.0,1.0,1481948.0,1180488.0
1749,Jacksonville College-Main Campus,Jacksonville,NJCAA Division I ,114,288683.0,17750.0,67.0,523469.0,258230.0,258230,20.0,20.0,1400.0,27990.0,1.0,193057.0,252053.0
1750,Jarvis Christian College,Hawkins,NAIA Division I ,409,593000.0,40000.0,93.0,846586.0,846586.0,846586,14.0,14.0,3725.0,52150.0,1.0,291629.0,291629.0
1751,Kilgore College,Kilgore,NJCAA Division I ,1063,492157.0,10500.0,86.0,0.0,0.0,0,12.0,12.0,4311.0,51737.0,,330003.0,297974.0
1752,Lamar University,Beaumont,NCAA Division I-FCS,2785,3386545.0,115559.0,254.0,2425359.0,2408822.0,2408822,15.0,15.0,22015.0,330231.0,1.0,1377911.0,1377911.0
1753,Lamar State College-Port Arthur,Port Arthur,NJCAA Division I ,248,91484.0,59542.0,11.0,0.0,0.0,0,11.0,11.0,5200.0,57201.0,1.0,245652.0,245652.0
1754,Laredo Community College,Laredo,NJCAA Division I ,1233,148154.0,52807.0,62.0,509480.0,494230.0,494230,,,,,,,
1755,Texas A & M International University,Laredo,NCAA Division II without football,1917,409285.0,42779.0,104.0,855741.0,855741.0,855741,18.0,18.0,7253.0,130545.0,1.0,510224.0,510224.0
1756,Lee College,Baytown,NJCAA Division I ,652,155675.0,52651.0,13.0,0.0,0.0,0,13.0,13.0,7312.0,95056.0,,360487.0,360487.0
1757,LeTourneau University,Longview,NCAA Division III without football,832,0.0,24440.0,113.0,374486.0,341262.0,341262,18.0,18.0,2770.0,49860.0,,152311.0,136836.0
1758,Lubbock Christian University,Lubbock,NCAA Division II without football,541,902154.0,61573.0,109.0,1273492.0,1273492.0,1273492,14.0,14.0,5825.0,81553.0,1.0,636202.0,636202.0
1759,University of Mary Hardin-Baylor,Belton,NCAA Division III with football,1086,0.0,75186.0,282.0,654507.0,654507.0,654507,18.0,18.0,5147.0,92644.0,1.0,262499.0,262499.0
1760,McLennan Community College,Waco,NJCAA Division I ,1255,90100.0,53106.0,67.0,969143.0,916178.0,916178,15.0,15.0,2186.0,32793.0,1.0,196213.0,249178.0
1761,McMurry University,Abilene,NCAA Division III with football,498,321822.0,34661.0,318.0,712558.0,702862.0,702862,17.0,17.0,2400.0,40797.0,1.0,145483.0,145407.0
1762,Midland College,Midland,NJCAA Division I ,643,405810.0,80505.0,54.0,654361.0,654361.0,654361,13.0,13.0,3598.0,46768.0,1.0,357676.0,357676.0
1763,Midwestern State University,Wichita Falls,NCAA Division II with football,1745,963819.0,82056.0,186.0,731463.0,731463.0,731463,16.0,16.0,5991.0,95850.0,1.0,579208.0,579208.0
1764,Mountain View College,Dallas,NJCAA Division III ,965,0.0,45000.0,80.0,155343.0,155343.0,155343,20.0,20.0,500.0,9997.0,1.0,59909.0,59909.0
1765,Navarro College,Corsicana,NJCAA Division I ,1708,622627.0,69175.0,122.0,327216.0,327216.0,327216,15.0,15.0,2786.0,41790.0,1.0,279559.0,279559.0
1766,North Lake College,Irving,NJCAA Division III ,1331,0.0,49000.0,41.0,80897.0,79397.0,79397,15.0,15.0,1107.0,16606.0,1.0,100354.0,92354.0
1767,University of North Texas,Denton,NCAA Division I-FBS,11765,2669001.0,312354.0,228.0,1445597.0,978159.0,978159,15.0,15.0,39121.0,586813.0,1.0,2807582.0,2433472.0
1768,Northeast Texas Community College,Mount Pleasant,NJCAA Division I ,563,259629.0,24470.0,104.0,561704.0,467567.0,467567,,,,,,,
1769,Odessa College,Odessa,NJCAA Division I ,620,517860.0,28486.0,77.0,642837.0,642837.0,642837,12.0,12.0,4234.0,50810.0,,297820.0,297820.0
1770,Our Lady of the Lake University,San Antonio,NAIA Division I ,414,766760.0,36775.0,122.0,1455506.0,1455506.0,1455506,15.0,15.0,5116.0,76745.0,1.0,505945.0,505945.0
1771,The University of Texas Rio Grande Valley,Edinburg,NCAA Division I without football,7600,880374.0,96666.0,146.0,2039269.0,2039269.0,2039269,18.0,18.0,20694.0,372499.0,1.0,1404530.0,1404530.0
1772,Panola College,Carthage,NJCAA Division I ,469,341997.0,30500.0,64.0,492523.0,479257.0,479257,11.0,11.0,3289.0,36180.0,,217901.0,212813.0
1773,Paris Junior College,Paris,NJCAA Division I ,885,355184.0,11592.0,83.0,418852.0,418852.0,418852,16.0,16.0,1980.0,31673.0,,185977.0,185977.0
1774,Paul Quinn College,Dallas,NAIA Division I ,177,13098.0,11333.0,12.0,11129.0,11129.0,11129,9.0,9.0,5114.0,46026.0,,72943.0,72943.0
1775,Prairie View A & M University,Prairie View,NCAA Division I-FCS,2524,1603457.0,59465.0,182.0,959894.0,959894.0,959894,20.0,20.0,10403.0,208067.0,1.0,910637.0,910637.0
1776,Ranger College,Ranger,NJCAA Division I ,425,293167.0,38304.0,143.0,766636.0,763909.0,1019108,36.0,36.0,1435.0,51672.0,,267432.0,263141.0
1777,Rice University,Houston,NCAA Division I-FBS,2013,9041518.0,323988.0,267.0,5378245.0,5378245.0,5378245,17.0,17.0,31162.0,529753.0,1.0,3427660.0,3427660.0
1778,Richland College,Dallas,NJCAA Division III ,2366,0.0,29190.0,78.0,145773.0,145773.0,145773,16.0,16.0,1381.0,22103.0,,68494.0,68494.0
1779,Saint Edward's University,Austin,NCAA Division II without football,1391,1659290.0,64962.0,135.0,2298083.0,2284292.0,2284292,14.0,14.0,11568.0,161949.0,1.0,818809.0,816022.0
1780,University of St Thomas,Houston,NAIA Division I ,472,221937.0,30186.0,55.0,323208.0,323208.0,323208,17.0,17.0,3305.0,56188.0,,181676.0,181676.0
1781,Sam Houston State University,Huntsville,NCAA Division I-FCS,5482,2557196.0,137429.0,310.0,1755719.0,1755719.0,1755719,16.0,16.0,15463.0,247405.0,1.0,1087458.0,1087458.0
1782,San Jacinto Community College,Pasadena,NJCAA Division I ,2982,760067.0,32830.0,99.0,925696.0,925696.0,925696,14.0,14.0,4989.0,69839.0,,322445.0,322445.0
1783,Schreiner University,Kerrville,NCAA Division III without football,439,0.0,30134.0,154.0,390842.0,346528.0,346528,33.0,33.0,1528.0,50423.0,1.0,154448.0,132003.0
1784,St Mary's University,San Antonio,NCAA Division II without football,989,1167854.0,52494.0,120.0,1515998.0,1459933.0,1459933,16.0,16.0,4963.0,79414.0,1.0,737467.0,713666.0
1785,South Plains College,Levelland,NJCAA Division I ,2189,142895.0,51392.0,100.0,479317.0,479317.0,479317,14.0,14.0,4093.0,57300.0,1.0,278086.0,278086.0
1786,Southern Methodist University,Dallas,NCAA Division I-FBS,3061,9913626.0,906588.0,217.0,4581485.0,4581485.0,4581485,12.0,12.0,99980.0,1199758.0,1.0,7086547.0,7086547.0
1787,Southwest Texas Junior College,Uvalde,Other ,803,62712.0,14034.0,13.0,128766.0,117847.0,117847,,,,,,,
1788,Southwestern Assemblies of God University,Waxahachie,NAIA Division I ,680,1034101.0,36646.0,207.0,523524.0,516164.0,516164,25.0,25.0,1582.0,39561.0,,440677.0,439523.0
1789,Southwestern University,Georgetown,NCAA Division III with football,645,0.0,34641.0,298.0,809016.0,756798.0,756798,16.0,16.0,3274.0,52378.0,,121247.0,118344.0
1790,Stephen F Austin State University,Nacogdoches,NCAA Division I-FCS,3446,2156435.0,155118.0,287.0,1665257.0,1665257.0,1665257,16.0,16.0,39930.0,638873.0,1.0,2188109.0,2188109.0
1791,Texas State University,San Marcos,NCAA Division I-FBS,11519,3084712.0,216519.0,272.0,1957705.0,1957705.0,1957705,15.0,15.0,27686.0,415295.0,1.0,1824046.0,1824046.0
1792,Southwestern Adventist University,Keene,USCAA,281,0.0,1750.0,35.0,7163.0,11740.0,11740,12.0,12.0,1291.0,15496.0,,29085.0,17599.0
1793,Southwestern Christian College,Terrell,NJCAA Division I ,70,145358.0,10550.0,26.0,123044.0,120688.0,120688,14.0,14.0,1298.0,18175.0,,129876.0,124702.0
1794,Sul Ross State University,Alpine,NCAA Division III with football,617,37000.0,29727.0,206.0,275018.0,275018.0,275018,12.0,12.0,4770.0,57240.0,,101088.0,101088.0
1795,Tarleton State University,Stephenville,NCAA Division II with football,3189,1252008.0,64263.0,237.0,754850.0,754850.0,754850,20.0,20.0,7140.0,142809.0,,680977.0,680977.0
1796,Temple College,Temple,NJCAA Division I ,645,215069.0,36924.0,46.0,407532.0,304635.0,304635,12.0,12.0,3302.0,39624.0,,199004.0,176989.0
1797,Texas A & M University-Kingsville,Kingsville,NCAA Division II with football,2766,1024982.0,88517.0,252.0,776672.0,776672.0,776672,18.0,18.0,5699.0,102590.0,1.0,489683.0,489683.0
1798,Texas A & M University-College Station,College Station,NCAA Division I-FBS,21997,5353298.0,1322842.0,417.0,5102856.0,11607061.0,11607061,16.0,16.0,129663.0,2074604.0,1.0,9177326.0,9301170.0
1799,The University of Texas at Arlington,Arlington,NCAA Division I without football,7963,1216146.0,100566.0,180.0,2380767.0,2380767.0,2380767,15.0,15.0,33290.0,499352.0,1.0,1549654.0,1549654.0
1800,The University of Texas at Austin,Austin,NCAA Division I-FBS,17192,6323824.0,1474215.0,349.0,7382115.0,14287446.0,14287446,15.0,15.0,182017.0,2730256.0,1.0,17982782.0,10271419.0
1801,The University of Texas at Dallas,Richardson,NCAA Division III without football,7190,0.0,42638.0,195.0,297953.0,577208.0,577208,22.0,22.0,3481.0,76571.0,1.0,196771.0,227209.0
1802,The University of Texas at El Paso,El Paso,NCAA Division I-FBS,6205,2881266.0,251507.0,191.0,1893505.0,1699977.0,1699977,17.0,17.0,54346.0,923888.0,1.0,4736010.0,3623777.0
1803,The University of Texas at Tyler,Tyler,NCAA Division III without football,1979,0.0,39334.0,200.0,646264.0,646264.0,646264,20.0,20.0,2922.0,58445.0,,234070.0,234070.0
1804,Texas Christian University,Fort Worth,NCAA Division I-FBS,3395,9840194.0,1503653.0,306.0,7170125.0,9512421.0,9512421,13.0,13.0,101489.0,1319363.0,1.0,10398422.0,11256999.0
1805,Texas College,Tyler,NAIA Division I ,491,172586.0,41400.0,125.0,287412.0,287412.0,287412,15.0,15.0,5023.0,75343.0,0.0,194632.0,194632.0
1806,Texas Lutheran University,Seguin,NCAA Division III with football,635,0.0,38367.0,324.0,556456.0,543393.0,543393,18.0,18.0,4841.0,87143.0,1.0,199615.0,195822.0
1807,The University of Texas of the Permian Basin,Odessa,NCAA Division II without football,1021,372139.0,33741.0,154.0,979177.0,979177.0,979177,19.0,19.0,4947.0,93993.0,1.0,323660.0,323660.0
1808,The University of Texas at San Antonio,San Antonio,NCAA Division I-FBS,9947,2913571.0,179838.0,277.0,2543703.0,2543703.0,2543703,15.0,15.0,29937.0,449055.0,1.0,1791403.0,1791403.0
1809,Texas Southern University,Houston,NCAA Division I-FCS,2560,2121620.0,143054.0,201.0,1070226.0,1070226.0,1070226,14.0,14.0,5817.0,81439.0,1.0,1400553.0,1400553.0
1810,Texas Tech University,Lubbock,NCAA Division I-FBS,14314,4291000.0,1053058.0,313.0,1636736.0,7406662.0,7406662,15.0,15.0,90451.0,1356759.0,1.0,7057773.0,7348405.0
1811,Texas Wesleyan University,Fort Worth,NAIA Division I ,762,1641249.0,48692.0,111.0,1810647.0,1784637.0,1784637,15.0,15.0,4989.0,74830.0,1.0,563691.0,541791.0
1812,Texas Woman's University,Denton,NCAA Division II without football,710,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1813,Trinity University,San Antonio,NCAA Division III with football,1041,0.0,41174.0,360.0,989694.0,911376.0,911376,22.0,22.0,4332.0,95306.0,,222808.0,210534.0
1814,Tyler Junior College,Tyler,NJCAA Division I ,2600,746650.0,34298.0,171.0,852878.0,852878.0,852878,13.0,13.0,3252.0,42272.0,,298372.0,298372.0
1815,Vernon College,Vernon,NJCAA Division I ,377,117718.0,32196.0,44.0,256856.0,256856.0,489043,,,,,,,
1816,Wayland Baptist University,Plainview,NAIA Division I ,594,1528597.0,33040.0,405.0,1927872.0,1927872.0,1927872,24.0,24.0,3660.0,87829.0,,467617.0,467617.0
1817,Weatherford College,Weatherford,NJCAA Division I ,863,310466.0,8250.0,45.0,366842.0,354694.0,572589,12.0,12.0,4135.0,49622.0,,231617.0,216907.0
1818,West Texas A & M University,Canyon,NCAA Division II with football,2524,1289774.0,73000.0,320.0,1515356.0,1515356.0,1515356,14.0,14.0,8785.0,122986.0,1.0,634869.0,634869.0
1819,Western Texas College,Snyder,NJCAA Division I ,258,523773.0,35287.0,136.0,1072113.0,1061486.0,1061486,15.0,15.0,2258.0,33869.0,1.0,235624.0,235624.0
1820,Wharton County Junior College,Wharton,NJCAA Division I ,1461,208716.0,14215.0,68.0,385791.0,385791.0,385791,,,,,,,
1821,Wiley College,Marshall,NAIA Division I ,461,426027.0,40640.0,82.0,689082.0,589085.0,589085,14.0,14.0,2600.0,36400.0,1.0,200822.0,200822.0
1822,Brigham Young University-Provo,Provo,NCAA Division I-FBS,14359,3164824.0,420132.0,374.0,6199659.0,6199659.0,6199659,18.0,18.0,54984.0,989719.0,1.0,6283414.0,6081807.0
1823,Brigham Young University-Hawaii,Laie,NCAA Division II without football,981,344095.0,34633.0,67.0,597394.0,597394.0,597394,17.0,17.0,7168.0,121856.0,,378417.0,378417.0
1824,Dixie State University,Saint George,NCAA Division II with football,2450,891244.0,41875.0,227.0,1054463.0,1054463.0,1054463,18.0,18.0,6382.0,114877.0,1.0,712940.0,712940.0
1825,Snow College,Ephraim,NJCAA Division I ,1375,406914.0,17230.0,141.0,30763.0,30763.0,30763,12.0,12.0,4155.0,49856.0,,246648.0,246648.0
1826,Southern Utah University,Cedar City,NCAA Division I-FCS,2502,1448160.0,79070.0,236.0,705263.0,677100.0,677100,17.0,17.0,21475.0,365073.0,1.0,1181384.0,1111575.0
